,Day,Trips,OrigCode,DestCode,Origin,Destination,OPop,DEmpl,Ourban,Durban,OInc,DInc,Distance
1542,Tuesday,1001,30106,30113,Ullern,Østensjø,19164,12470,7.1,7.66,648000,539000,12487.261902386304
1543,Tuesday,1061,30106,30114,Ullern,Nordstrand,19164,11179,7.1,11.83,648000,607000,11249.313662634668
1544,Tuesday,465,30106,30115,Ullern,Søndre Nordstrand,19164,6701,7.1,6.16,648000,539000,17051.847786595627
1545,Tuesday,3579,30106,30116,Ullern,Sentrum,19164,77995,7.1,1.4,648000,335000,5926.4744131644575
1546,Tuesday,59,30106,30117,Ullern,Marka,19164,793,7.1,5.699999999999999,648000,625000,14987.113271728404
1547,Tuesday,2114,30107,30101,Vestre Aker,Gamle Oslo,27837,43121,11.55,4.75,688000,453000,9081.136063595924
1548,Tuesday,1743,30107,30102,Vestre Aker,Grünerløkka,27837,29560,11.55,3.65,688000,450000,8322.715103578734
1549,Tuesday,1535,30107,30103,Vestre Aker,Sagene,27837,19408,11.55,2.34,688000,461000,6588.167648021268
1550,Tuesday,4074,30107,30104,Vestre Aker,St. Hanshaugen,27837,54104,11.55,2.8,688000,430000,6379.24655976538
1551,Tuesday,7507,30107,30105,Vestre Aker,Frogner,27837,48082,11.55,5.35,688000,464000,5254.111517919711
1552,Tuesday,6082,30107,30106,Vestre Aker,Ullern,27837,38334,11.55,7.1,688000,648000,4138.215947358329
1553,Tuesday,38611,30107,30107,Vestre Aker,Vestre Aker,27837,13362,11.55,11.55,688000,688000,0.0
1554,Tuesday,5199,30107,30108,Vestre Aker,Nordre Aker,27837,42238,11.55,10.5,688000,578000,5814.643757323524
1555,Tuesday,880,30107,30109,Vestre Aker,Bjerke,27837,22537,11.55,5.85,688000,490000,10803.032090854053
1556,Tuesday,275,30107,30110,Vestre Aker,Grorud,27837,9297,11.55,4.37,688000,453000,15367.004240249293
1557,Tuesday,269,30107,30111,Vestre Aker,Stovner,27837,9490,11.55,5.04,688000,489000,17013.606925016727
1558,Tuesday,985,30107,30112,Vestre Aker,Alna,27837,31427,11.55,9.23,688000,477000,13214.773751610515
1559,Tuesday,640,30107,30113,Vestre Aker,Østensjø,27837,12470,11.55,7.66,688000,539000,14029.767287836234
1560,Tuesday,708,30107,30114,Vestre Aker,Nordstrand,27837,11179,11.55,11.83,688000,607000,13181.248364298615
1561,Tuesday,284,30107,30115,Vestre Aker,Søndre Nordstrand,27837,6701,11.55,6.16,688000,539000,19225.226605282223
1562,Tuesday,3690,30107,30116,Vestre Aker,Sentrum,27837,77995,11.55,1.4,688000,335000,8555.691368731888
1563,Tuesday,331,30107,30117,Vestre Aker,Marka,27837,793,11.55,5.699999999999999,688000,625000,13871.310949604289
1564,Tuesday,4804,30108,30101,Nordre Aker,Gamle Oslo,31804,43121,10.5,4.75,578000,453000,5533.163597309787
1565,Tuesday,6862,30108,30102,Nordre Aker,Grünerløkka,31804,29560,10.5,3.65,578000,450000,3692.4113394892015
1566,Tuesday,9893,30108,30103,Nordre Aker,Sagene,31804,19408,10.5,2.34,578000,461000,1927.5610029732368
1567,Tuesday,8913,30108,30104,Nordre Aker,St. Hanshaugen,31804,54104,10.5,2.8,578000,430000,3146.850240418258
1568,Tuesday,8382,30108,30105,Nordre Aker,Frogner,31804,48082,10.5,5.35,578000,464000,6338.850027181776
1569,Tuesday,3528,30108,30106,Nordre Aker,Ullern,31804,38334,10.5,7.1,578000,648000,6944.333803328359
1570,Tuesday,5096,30108,30107,Nordre Aker,Vestre Aker,31804,13362,10.5,11.55,578000,688000,5771.982335361885
1571,Tuesday,45928,30108,30108,Nordre Aker,Nordre Aker,31804,42238,10.5,10.5,578000,578000,0.0
1572,Tuesday,3450,30108,30109,Nordre Aker,Bjerke,31804,22537,10.5,5.85,578000,490000,5462.955888110144
1573,Tuesday,1202,30108,30110,Nordre Aker,Grorud,31804,9297,10.5,4.37,578000,453000,10026.928037505386
1574,Tuesday,974,30108,30111,Nordre Aker,Stovner,31804,9490,10.5,5.04,578000,489000,11673.53072227282
1575,Tuesday,2613,30108,30112,Nordre Aker,Alna,31804,31427,10.5,9.23,578000,477000,7874.697548866604
1576,Tuesday,2045,30108,30113,Nordre Aker,Østensjø,31804,12470,10.5,7.66,578000,539000,9278.772478286974
1577,Tuesday,1894,30108,30114,Nordre Aker,Nordstrand,31804,11179,10.5,11.83,578000,607000,10510.950188038312
1578,Tuesday,850,30108,30115,Nordre Aker,Søndre Nordstrand,31804,6701,10.5,6.16,578000,539000,16763.571063423275
1579,Tuesday,5532,30108,30116,Nordre Aker,Sentrum,31804,77995,10.5,1.4,578000,335000,5795.055008985391
1580,Tuesday,395,30108,30117,Nordre Aker,Marka,31804,793,10.5,5.699999999999999,578000,625000,8513.925356751284
1581,Tuesday,3265,30109,30101,Bjerke,Gamle Oslo,20501,43121,5.85,4.75,490000,453000,4851.499565967582
1582,Tuesday,4309,30109,30102,Bjerke,Grünerløkka,20501,29560,5.85,3.65,490000,450000,3506.7370089967176
1583,Tuesday,1799,30109,30103,Bjerke,Sagene,20501,19408,5.85,2.34,490000,461000,4251.802098436639
1584,Tuesday,2194,30109,30104,Bjerke,St. Hanshaugen,20501,54104,5.85,2.8,490000,430000,6117.308045057484
1585,Tuesday,1849,30109,30105,Bjerke,Frogner,20501,48082,5.85,5.35,490000,464000,8167.215233799408
1586,Tuesday,882,30109,30106,Bjerke,Ullern,20501,38334,5.85,7.1,490000,648000,10880.711749697526
1587,Tuesday,833,30109,30107,Bjerke,Vestre Aker,20501,13362,5.85,11.55,490000,688000,10712.829077629778
1588,Tuesday,3596,30109,30108,Bjerke,Nordre Aker,20501,42238,5.85,10.5,490000,578000,5497.805791366676
1589,Tuesday,21748,30109,30109,Bjerke,Bjerke,20501,22537,5.85,5.85,490000,490000,0.0
1590,Tuesday,2586,30109,30110,Bjerke,Grorud,20501,9297,5.85,4.37,490000,453000,5720.587625217162
1591,Tuesday,1850,30109,30111,Bjerke,Stovner,20501,9490,5.85,5.04,490000,489000,7184.740074671069
1592,Tuesday,6509,30109,30112,Bjerke,Alna,20501,31427,5.85,9.23,490000,477000,5205.570612814606
1593,Tuesday,1567,30109,30113,Bjerke,Østensjø,20501,12470,5.85,7.66,490000,539000,7087.619371894674
1594,Tuesday,975,30109,30114,Bjerke,Nordstrand,20501,11179,5.85,11.83,490000,607000,9728.353117764333
1595,Tuesday,555,30109,30115,Bjerke,Søndre Nordstrand,20501,6701,5.85,6.16,490000,539000,15368.0886210311
1596,Tuesday,2279,30109,30116,Bjerke,Sentrum,20501,77995,5.85,1.4,490000,335000,6430.349395915237
1597,Tuesday,71,30109,30117,Bjerke,Marka,20501,793,5.85,5.699999999999999,490000,625000,13692.606400887784
1598,Tuesday,1547,30110,30101,Grorud,Gamle Oslo,17273,43121,4.37,4.75,453000,453000,8623.655710726907
1599,Tuesday,1251,30110,30102,Grorud,Grünerløkka,17273,29560,4.37,3.65,453000,450000,7289.907373025375
1600,Tuesday,649,30110,30103,Grorud,Sagene,17273,19408,4.37,2.34,453000,461000,7230.42570426546
1601,Tuesday,1075,30110,30104,Grorud,St. Hanshaugen,17273,54104,4.37,2.8,453000,430000,9095.931650886305
1602,Tuesday,923,30110,30105,Grorud,Frogner,17273,48082,4.37,5.35,453000,464000,12273.188723557883
1603,Tuesday,460,30110,30106,Grorud,Ullern,17273,38334,4.37,7.1,453000,648000,13859.335355526344
1604,Tuesday,323,30110,30107,Grorud,Vestre Aker,17273,13362,4.37,11.55,453000,688000,13691.452683458598
1605,Tuesday,1329,30110,30108,Grorud,Nordre Aker,17273,42238,4.37,10.5,453000,578000,8476.429397195498
1606,Tuesday,2644,30110,30109,Grorud,Bjerke,17273,22537,4.37,5.85,453000,490000,4260.071165674768
1607,Tuesday,14879,30110,30110,Grorud,Grorud,17273,9297,4.37,4.37,453000,453000,0.0
1608,Tuesday,3498,30110,30111,Grorud,Stovner,17273,9490,4.37,5.04,453000,489000,4333.686266681789
1609,Tuesday,4186,30110,30112,Grorud,Alna,17273,31427,4.37,9.23,453000,477000,8814.734585845092
1610,Tuesday,476,30110,30113,Grorud,Østensjø,17273,12470,4.37,7.66,453000,539000,8809.312043613023
1611,Tuesday,350,30110,30114,Grorud,Nordstrand,17273,11179,4.37,11.83,453000,607000,11805.750393209606
1612,Tuesday,151,30110,30115,Grorud,Søndre Nordstrand,17273,6701,4.37,6.16,453000,539000,17353.542106626744
1613,Tuesday,1425,30110,30116,Grorud,Sentrum,17273,77995,4.37,1.4,453000,335000,10107.626342046797
1614,Tuesday,61,30110,30117,Grorud,Marka,17273,793,4.37,5.699999999999999,453000,625000,16671.2300067166
1615,Tuesday,1509,30111,30101,Stovner,Gamle Oslo,19116,43121,5.04,4.75,489000,453000,10586.881448692908
1616,Tuesday,974,30111,30102,Stovner,Grünerløkka,19116,29560,5.04,3.65,489000,450000,9242.11889172204
1617,Tuesday,421,30111,30103,Stovner,Sagene,19116,19408,5.04,2.34,489000,461000,10239.51962852022
1618,Tuesday,1008,30111,30104,Stovner,St. Hanshaugen,19116,54104,5.04,2.8,489000,430000,12105.025575141062
1619,Tuesday,753,30111,30105,Stovner,Frogner,19116,48082,5.04,5.35,489000,464000,13955.437619122506
1620,Tuesday,351,30111,30106,Stovner,Ullern,19116,38334,5.04,7.1,489000,648000,16868.429279781103
1621,Tuesday,293,30111,30107,Stovner,Vestre Aker,19116,13362,5.04,11.55,489000,688000,16700.546607713357
1622,Tuesday,1051,30111,30108,Stovner,Nordre Aker,19116,42238,5.04,10.5,489000,578000,11485.523321450257
1623,Tuesday,1843,30111,30109,Stovner,Bjerke,19116,22537,5.04,5.85,489000,490000,6709.052225627949
1624,Tuesday,3320,30111,30110,Stovner,Grorud,19116,9297,5.04,4.37,489000,453000,3712.716304162864
1625,Tuesday,17313,30111,30111,Stovner,Stovner,19116,9490,5.04,5.04,489000,489000,0.0
1626,Tuesday,4427,30111,30112,Stovner,Alna,19116,31427,5.04,9.23,489000,477000,10772.70074443706
1627,Tuesday,444,30111,30113,Stovner,Østensjø,19116,12470,5.04,7.66,489000,539000,10991.962179424692
1628,Tuesday,232,30111,30114,Stovner,Nordstrand,19116,11179,5.04,11.83,489000,607000,13988.400529021275
1629,Tuesday,154,30111,30115,Stovner,Søndre Nordstrand,19116,6701,5.04,6.16,489000,539000,19536.192242438407
1630,Tuesday,1364,30111,30116,Stovner,Sentrum,19116,77995,5.04,1.4,489000,335000,12165.731278640567
1631,Tuesday,22,30111,30117,Stovner,Marka,19116,793,5.04,5.699999999999999,489000,625000,19680.32393097136
1632,Tuesday,5844,30112,30101,Alna,Gamle Oslo,30341,43121,9.23,4.75,477000,453000,6162.169629051199
1633,Tuesday,3198,30112,30102,Alna,Grünerløkka,30341,29560,9.23,3.65,477000,450000,5900.396441537357
1634,Tuesday,1475,30112,30103,Alna,Sagene,30341,19408,9.23,2.34,477000,461000,7381.031137485456
1635,Tuesday,2335,30112,30104,Alna,St. Hanshaugen,30341,54104,9.23,2.8,477000,430000,8750.776785544916
1636,Tuesday,2031,30112,30105,Alna,Frogner,30341,48082,9.23,5.35,477000,464000,10048.405792950687
1637,Tuesday,1052,30112,30106,Alna,Ullern,30341,38334,9.23,7.1,477000,648000,13451.294209522308
1638,Tuesday,1038,30112,30107,Alna,Vestre Aker,30341,13362,9.23,11.55,477000,688000,13842.058116678594
1639,Tuesday,2689,30112,30108,Alna,Nordre Aker,30341,42238,9.23,10.5,477000,578000,8627.034830415494
1640,Tuesday,6638,30112,30109,Alna,Bjerke,30341,22537,9.23,5.85,477000,490000,4363.448409157616
1641,Tuesday,4015,30112,30110,Alna,Grorud,30341,9297,9.23,4.37,477000,453000,5366.03989645708
1642,Tuesday,4572,30112,30111,Alna,Stovner,30341,9490,9.23,5.04,477000,489000,6093.400621247872
1643,Tuesday,38316,30112,30112,Alna,Alna,30341,31427,9.23,9.23,477000,477000,0.0
1644,Tuesday,4554,30112,30113,Alna,Østensjø,30341,12470,9.23,7.66,477000,539000,5339.961625274023
1645,Tuesday,1946,30112,30114,Alna,Nordstrand,30341,11179,9.23,11.83,477000,607000,9187.049789492246
1646,Tuesday,972,30112,30115,Alna,Søndre Nordstrand,30341,6701,9.23,6.16,477000,539000,13884.191688287743
1647,Tuesday,3352,30112,30116,Alna,Sentrum,30341,77995,9.23,1.4,477000,335000,7852.706895811375
1648,Tuesday,173,30112,30117,Alna,Marka,30341,793,9.23,5.699999999999999,477000,625000,16821.835439936596
1649,Tuesday,4162,30113,30101,Østensjø,Gamle Oslo,30474,43121,7.66,4.75,539000,453000,5298.810242808733
1650,Tuesday,1799,30113,30102,Østensjø,Grünerløkka,30474,29560,7.66,3.65,539000,450000,5739.309457199447
1651,Tuesday,760,30113,30103,Østensjø,Sagene,30474,19408,7.66,2.34,539000,461000,7682.7065212751295
1652,Tuesday,2592,30113,30104,Østensjø,St. Hanshaugen,30474,54104,7.66,2.8,539000,430000,8589.689801207005
1653,Tuesday,1975,30113,30105,Østensjø,Frogner,30474,48082,7.66,5.35,539000,464000,8210.104530633964
1654,Tuesday,986,30113,30106,Østensjø,Ullern,30474,38334,7.66,7.1,539000,648000,12587.934823279842
1655,Tuesday,680,30113,30107,Østensjø,Vestre Aker,30474,13362,7.66,11.55,539000,688000,14089.553530858646
1656,Tuesday,2220,30113,30108,Østensjø,Nordre Aker,30474,42238,7.66,10.5,539000,578000,9246.791507761034
1657,Tuesday,1614,30113,30109,Østensjø,Bjerke,30474,22537,7.66,5.85,539000,490000,6875.590209250571
1658,Tuesday,457,30113,30110,Østensjø,Grorud,30474,9297,7.66,4.37,539000,453000,10373.860829488074
1659,Tuesday,466,30113,30111,Østensjø,Stovner,30474,9490,7.66,5.04,539000,489000,11101.22155427886
1660,Tuesday,4498,30113,30112,Østensjø,Alna,30474,31427,7.66,9.23,539000,477000,7318.668630063553
1661,Tuesday,31660,30113,30113,Østensjø,Østensjø,30474,12470,7.66,7.66,539000,539000,0.0
1662,Tuesday,5408,30113,30114,Østensjø,Nordstrand,30474,11179,7.66,11.83,539000,607000,3847.088164218221
1663,Tuesday,1888,30113,30115,Østensjø,Søndre Nordstrand,30474,6701,7.66,6.16,539000,539000,8544.23006301372
1664,Tuesday,3161,30113,30116,Østensjø,Sentrum,30474,77995,7.66,1.4,539000,335000,6989.347509568909
1665,Tuesday,58,30113,30117,Østensjø,Marka,30474,793,7.66,5.699999999999999,539000,625000,17441.592117282136
1666,Tuesday,4398,30114,30101,Nordstrand,Gamle Oslo,30471,43121,11.83,4.75,607000,453000,5547.74419253047
1667,Tuesday,1976,30114,30102,Nordstrand,Grünerløkka,30471,29560,11.83,3.65,607000,450000,7332.81293689462
1668,Tuesday,824,30114,30103,Nordstrand,Sagene,30471,19408,11.83,2.34,607000,461000,8654.556418226486
1669,Tuesday,2832,30114,30104,Nordstrand,St. Hanshaugen,30471,54104,11.83,2.8,607000,430000,8528.379772529472
1670,Tuesday,2793,30114,30105,Nordstrand,Frogner,30471,48082,11.83,5.35,607000,464000,9324.85879625824
1671,Tuesday,1205,30114,30106,Nordstrand,Ullern,30471,38334,11.83,7.1,607000,648000,9029.777763851038
1672,Tuesday,817,30114,30107,Nordstrand,Vestre Aker,30471,13362,11.83,11.55,607000,688000,13204.262242109036
1673,Tuesday,2044,30114,30108,Nordstrand,Nordre Aker,30471,42238,11.83,10.5,607000,578000,10348.827705908012
1674,Tuesday,1066,30114,30109,Nordstrand,Bjerke,30471,22537,11.83,5.85,607000,490000,9666.618678170633
1675,Tuesday,315,30114,30110,Nordstrand,Grorud,30471,9297,11.83,4.37,607000,453000,13600.076537236824
1676,Tuesday,275,30114,30111,Nordstrand,Stovner,30471,9490,11.83,5.04,607000,489000,14327.437262027604
1677,Tuesday,1958,30114,30112,Nordstrand,Alna,30471,31427,11.83,9.23,607000,477000,10109.697098983614
1678,Tuesday,5467,30114,30113,Nordstrand,Østensjø,30471,12470,11.83,7.66,607000,539000,3856.586982119528
1679,Tuesday,37887,30114,30114,Nordstrand,Nordstrand,30471,11179,11.83,11.83,607000,607000,0.0
1680,Tuesday,4918,30114,30115,Nordstrand,Søndre Nordstrand,30471,6701,11.83,6.16,607000,539000,6448.212437264256
1681,Tuesday,3896,30114,30116,Nordstrand,Sentrum,30471,77995,11.83,1.4,607000,335000,5744.091039045937
1682,Tuesday,16,30114,30117,Nordstrand,Marka,30471,793,11.83,5.699999999999999,607000,625000,18624.87940133616
1683,Tuesday,1865,30115,30101,Søndre Nordstrand,Gamle Oslo,23438,43121,6.16,4.75,539000,453000,11762.597643446326
1684,Tuesday,802,30115,30102,Søndre Nordstrand,Grünerløkka,23438,29560,6.16,3.65,539000,450000,13644.911152631446
1685,Tuesday,288,30115,30103,Søndre Nordstrand,Sagene,23438,19408,6.16,2.34,539000,461000,14966.654633963311
1686,Tuesday,1550,30115,30104,Søndre Nordstrand,St. Hanshaugen,23438,54104,6.16,2.8,539000,430000,14606.1046028818
1687,Tuesday,1086,30115,30105,Søndre Nordstrand,Frogner,23438,48082,6.16,5.35,539000,464000,11064.582876695413
1688,Tuesday,502,30115,30106,Søndre Nordstrand,Ullern,23438,38334,6.16,7.1,539000,648000,17048.404236492068
1689,Tuesday,309,30115,30107,Søndre Nordstrand,Vestre Aker,23438,13362,6.16,11.55,539000,688000,19281.98707246135
1690,Tuesday,923,30115,30108,Søndre Nordstrand,Nordre Aker,23438,42238,6.16,10.5,539000,578000,16660.925921644837
1691,Tuesday,598,30115,30109,Søndre Nordstrand,Bjerke,23438,22537,6.16,5.85,539000,490000,15100.323178496785
1692,Tuesday,143,30115,30110,Søndre Nordstrand,Grorud,23438,9297,6.16,4.37,539000,453000,18681.644128866523
1693,Tuesday,148,30115,30111,Søndre Nordstrand,Stovner,23438,9490,6.16,5.04,539000,489000,19409.00485365731
1694,Tuesday,966,30115,30112,Søndre Nordstrand,Alna,23438,31427,6.16,9.23,539000,477000,15543.401599309762
1695,Tuesday,1889,30115,30113,Søndre Nordstrand,Østensjø,23438,12470,6.16,7.66,539000,539000,8307.783299378447
1696,Tuesday,4882,30115,30114,Søndre Nordstrand,Nordstrand,23438,11179,6.16,11.83,539000,607000,6444.17268677909
1697,Tuesday,19295,30115,30115,Søndre Nordstrand,Søndre Nordstrand,23438,6701,6.16,6.16,539000,539000,0.0
1698,Tuesday,2064,30115,30116,Søndre Nordstrand,Sentrum,23438,77995,6.16,1.4,539000,335000,11603.62014724266
1699,Tuesday,24,30115,30117,Søndre Nordstrand,Marka,23438,793,6.16,5.699999999999999,539000,625000,24936.977617072986
1700,Tuesday,10067,30116,30101,Sentrum,Gamle Oslo,1264,43121,1.4,4.75,335000,453000,2196.021056448932
1701,Tuesday,8386,30116,30102,Sentrum,Grünerløkka,1264,29560,1.4,3.65,335000,450000,2993.179072183307
1702,Tuesday,4606,30116,30103,Sentrum,Sagene,1264,19408,1.4,2.34,335000,461000,4314.922553515174
1703,Tuesday,10548,30116,30104,Sentrum,St. Hanshaugen,1264,54104,1.4,2.8,335000,430000,3965.859813042666
1704,Tuesday,11683,30116,30105,Sentrum,Frogner,1264,48082,1.4,5.35,335000,464000,2751.375872424393
1705,Tuesday,3203,30116,30106,Sentrum,Ullern,1264,38334,1.4,7.1,335000,648000,5963.341559716156
1706,Tuesday,3332,30116,30107,Sentrum,Vestre Aker,1264,13362,1.4,11.55,335000,688000,8641.74228262223
1707,Tuesday,4613,30116,30108,Sentrum,Nordre Aker,1264,42238,1.4,10.5,335000,578000,6009.193841196701
1708,Tuesday,2314,30116,30109,Sentrum,Bjerke,1264,22537,1.4,5.85,335000,490000,6495.904862888602
1709,Tuesday,1423,30116,30110,Sentrum,Grorud,1264,9297,1.4,4.37,335000,453000,11599.14932178206
1710,Tuesday,1597,30116,30111,Sentrum,Stovner,1264,9490,1.4,5.04,335000,489000,12319.58185869974
1711,Tuesday,3419,30116,30112,Sentrum,Alna,1264,31427,1.4,9.23,335000,477000,7380.526629654887
1712,Tuesday,3325,30116,30113,Sentrum,Østensjø,1264,12470,1.4,7.66,335000,539000,6933.4059505378245
1713,Tuesday,4101,30116,30114,Sentrum,Nordstrand,1264,11179,1.4,11.83,335000,607000,5752.466538303741
1714,Tuesday,2526,30116,30115,Sentrum,Søndre Nordstrand,1264,6701,1.4,6.16,335000,539000,11870.657229617387
1715,Tuesday,24539,30116,30116,Sentrum,Sentrum,1264,77995,1.4,1.4,335000,335000,0.0
1716,Tuesday,52,30116,30117,Sentrum,Marka,1264,793,1.4,5.699999999999999,335000,625000,14285.245536624858
1717,Tuesday,28,30117,30101,Marka,Gamle Oslo,1035,43121,5.699999999999999,4.75,625000,453000,13814.866621640713
1718,Tuesday,40,30117,30102,Marka,Grünerløkka,1035,29560,5.699999999999999,3.65,625000,450000,11974.114363820128
1719,Tuesday,83,30117,30103,Marka,Sagene,1035,19408,5.699999999999999,2.34,625000,461000,10209.264027304162
1720,Tuesday,50,30117,30104,Marka,St. Hanshaugen,1035,54104,5.699999999999999,2.8,625000,430000,11484.9062369221
1721,Tuesday,34,30117,30105,Marka,Frogner,1035,48082,5.699999999999999,5.35,625000,464000,11910.554042001106
1722,Tuesday,70,30117,30106,Marka,Ullern,1035,38334,5.699999999999999,7.1,625000,648000,14965.82096590823
1723,Tuesday,330,30117,30107,Marka,Vestre Aker,1035,13362,5.699999999999999,11.55,625000,688000,13793.469497941756
1724,Tuesday,410,30117,30108,Marka,Nordre Aker,1035,42238,5.699999999999999,10.5,625000,578000,8519.576685654052
1725,Tuesday,57,30117,30109,Marka,Bjerke,1035,22537,5.699999999999999,5.85,625000,490000,13663.67728374954
1726,Tuesday,69,30117,30110,Marka,Grorud,1035,9297,5.699999999999999,4.37,625000,453000,18227.649433144787
1727,Tuesday,14,30117,30111,Marka,Stovner,1035,9490,5.699999999999999,5.04,625000,489000,19874.25211791222
1728,Tuesday,162,30117,30112,Marka,Alna,1035,31427,5.699999999999999,9.23,625000,477000,16075.418944506004
1729,Tuesday,65,30117,30113,Marka,Østensjø,1035,12470,5.699999999999999,7.66,625000,539000,17479.493873926385
1730,Tuesday,15,30117,30114,Marka,Nordstrand,1035,11179,5.699999999999999,11.83,625000,607000,18792.653212369238
1731,Tuesday,22,30117,30115,Marka,Søndre Nordstrand,1035,6701,5.699999999999999,6.16,625000,539000,25045.27408775419
1732,Tuesday,39,30117,30116,Marka,Sentrum,1035,77995,5.699999999999999,1.4,625000,335000,14076.758033316317
1733,Tuesday,921,30117,30117,Marka,Marka,1035,793,5.699999999999999,5.699999999999999,625000,625000,0.0
1734,Wednesday,48295,30101,30101,Gamle Oslo,Gamle Oslo,41736,43121,4.75,4.75,453000,453000,0.0
1735,Wednesday,10728,30101,30102,Gamle Oslo,Grünerløkka,41736,29560,4.75,3.65,453000,450000,2143.111352411188
1736,Wednesday,3820,30101,30103,Gamle Oslo,Sagene,41736,19408,4.75,2.34,453000,461000,3837.4116741526727
1737,Wednesday,7288,30101,30104,Gamle Oslo,St. Hanshaugen,41736,54104,4.75,2.8,453000,430000,4360.828506791868
1738,Wednesday,6342,30101,30105,Gamle Oslo,Frogner,41736,48082,4.75,5.35,453000,464000,5157.307530520635
1739,Wednesday,2404,30101,30106,Gamle Oslo,Ullern,41736,38334,4.75,7.1,453000,648000,5495.850695310252
1740,Wednesday,1895,30101,30107,Gamle Oslo,Vestre Aker,41736,13362,4.75,11.55,453000,688000,9036.710976371432
1741,Wednesday,4609,30101,30108,Gamle Oslo,Nordre Aker,41736,42238,4.75,10.5,453000,578000,5531.682961834201
1742,Wednesday,3122,30101,30109,Gamle Oslo,Bjerke,41736,22537,4.75,5.85,453000,490000,4888.176111972501
1743,Wednesday,1384,30101,30110,Gamle Oslo,Grorud,41736,9297,4.75,4.37,453000,453000,10092.272151328758
1744,Wednesday,1522,30101,30111,Gamle Oslo,Stovner,41736,9490,4.75,5.04,453000,489000,10711.85310778364
1745,Wednesday,5469,30101,30112,Gamle Oslo,Alna,41736,31427,4.75,9.23,453000,477000,5709.539042453486
1746,Wednesday,4175,30101,30113,Gamle Oslo,Østensjø,41736,12470,4.75,7.66,453000,539000,5262.418363336425
1747,Wednesday,4360,30101,30114,Gamle Oslo,Nordstrand,41736,11179,4.75,11.83,453000,607000,5575.669371347049
1748,Wednesday,1640,30101,30115,Gamle Oslo,Søndre Nordstrand,41736,6701,4.75,6.16,453000,539000,11800.002553427605
1749,Wednesday,10320,30101,30116,Gamle Oslo,Sentrum,41736,77995,4.75,1.4,453000,335000,2215.570736007706
1750,Wednesday,15,30101,30117,Gamle Oslo,Marka,41736,793,4.75,5.699999999999999,453000,625000,13807.734657262356
1751,Wednesday,10897,30102,30101,Grünerløkka,Gamle Oslo,47824,43121,3.65,4.75,450000,453000,2220.5920449705786
1752,Wednesday,48178,30102,30102,Grünerløkka,Grünerløkka,47824,29560,3.65,3.65,450000,450000,0.0
1753,Wednesday,8802,30102,30103,Grünerløkka,Sagene,47824,19408,3.65,2.34,450000,461000,1943.397064075684
1754,Wednesday,10155,30102,30104,Grünerløkka,St. Hanshaugen,47824,54104,3.65,2.8,450000,430000,2850.3803440075603
1755,Wednesday,5946,30102,30105,Grünerløkka,Frogner,47824,48082,3.65,5.35,450000,464000,5414.543905645182
1756,Wednesday,2045,30102,30106,Grünerløkka,Ullern,47824,38334,3.65,7.1,450000,648000,6440.396647702842
1757,Wednesday,1762,30102,30107,Grünerløkka,Vestre Aker,47824,13362,3.65,11.55,450000,688000,8350.244073659203
1758,Wednesday,6265,30102,30108,Grünerløkka,Nordre Aker,47824,42238,3.65,10.5,450000,578000,3637.668351757211
1759,Wednesday,4239,30102,30109,Grünerløkka,Bjerke,47824,22537,3.65,5.85,450000,490000,3561.389676635192
1760,Wednesday,1132,30102,30110,Grünerløkka,Grorud,47824,9297,3.65,4.37,450000,453000,8855.066991932954
1761,Wednesday,1085,30102,30111,Grünerløkka,Stovner,47824,9490,3.65,5.04,450000,489000,9385.06667244633
1762,Wednesday,2847,30102,30112,Grünerløkka,Alna,47824,31427,3.65,9.23,450000,477000,5294.072400481114
1763,Wednesday,1790,30102,30113,Grünerløkka,Østensjø,47824,12470,3.65,7.66,450000,539000,5730.216453285571
1764,Wednesday,1794,30102,30114,Grünerløkka,Nordstrand,47824,11179,3.65,11.83,450000,607000,7676.626390897345
1765,Wednesday,765,30102,30115,Grünerløkka,Søndre Nordstrand,47824,6701,3.65,6.16,450000,539000,14010.685702421995
1766,Wednesday,8463,30102,30116,Grünerløkka,Sentrum,47824,77995,3.65,1.4,450000,335000,3197.5587561714124
1767,Wednesday,25,30102,30117,Grünerløkka,Marka,47824,793,3.65,5.699999999999999,450000,625000,11913.720047185368
1768,Wednesday,3797,30103,30101,Sagene,Gamle Oslo,33852,43121,2.34,4.75,461000,453000,3796.002478906075
1769,Wednesday,8756,30103,30102,Sagene,Grünerløkka,33852,29560,2.34,3.65,461000,450000,1955.2502210854907
1770,Wednesday,26189,30103,30103,Sagene,Sagene,33852,19408,2.34,2.34,461000,461000,0.0
1771,Wednesday,7054,30103,30104,Sagene,St. Hanshaugen,33852,54104,2.34,2.8,461000,430000,1868.76781999271
1772,Wednesday,3865,30103,30105,Sagene,Frogner,33852,48082,2.34,5.35,461000,464000,4995.64957809957
1773,Wednesday,1583,30103,30106,Sagene,Ullern,33852,38334,2.34,7.1,461000,648000,5845.2628769707735
1774,Wednesday,1388,30103,30107,Sagene,Vestre Aker,33852,13362,2.34,11.55,461000,688000,7247.014350869352
1775,Wednesday,9120,30103,30108,Sagene,Nordre Aker,33852,42238,2.34,10.5,461000,578000,1884.671172251052
1776,Wednesday,1955,30103,30109,Sagene,Bjerke,33852,22537,2.34,5.85,461000,490000,4443.144531503803
